movieId,title,genres,imdbId,tmdbId,cast,director,tags,content,poster_file,rating_mean,rating_count,bayes
172077,Officers (1971),Drama Romance,67517,65386.0,Georgiy Yumatov|Alina Pokrovskaya|Vasili Lanovoy|Natalya Rychagova|Aleksandr Voevodin|Andrei Anisimov,Vladimir Rogovoy,,officers 1971 drama romance  georgiy yumatov alina pokrovskaya vasili lanovoy natalya rychagova aleksandr voevodin andrei anisimov vladimir rogovoy,,3.535806655883789,0,3.535806655883789
172079,Out of Print (2014),Documentary,2393917,297624.0,,,california hollywood los angeles movie theater woman director,out of print 2014 documentary california hollywood los angeles movie theater woman director  ,,3.535806655883789,0,3.535806655883789
172081,All Inclusive 2 (2013),Comedy,3194426,238869.0,Marina Aleksandrova|Anna Ardova|Fyodor Dobronravov|Nonna Grishaeva|Roman Madyanov|Natalya Shchukina,Eduard Radzyukevich,,all inclusive 2 2013 comedy  marina aleksandrova anna ardova fyodor dobronravov nonna grishaeva roman madyanov natalya shchukina eduard radzyukevich,,3.535806655883789,0,3.535806655883789
172083,Sagan (2008),Drama,1052353,14555.0,Sylvie Testud|Pierre Palmade|Arielle Dombasle|Jeanne Balibar|Lionel Abelanski|Bruno Wolkowitch,Diane Kurys,paris woman director,sagan 2008 drama paris woman director sylvie testud pierre palmade arielle dombasle jeanne balibar lionel abelanski bruno wolkowitch diane kurys,,3.535806655883789,0,3.535806655883789
172085,A Gift with a Character (2014),Children Comedy,3963170,278095.0,Mikhail Galustyan|Fyodor Bondarchuk|Ekaterina Klimova|Nikolay Valuev|Irina Bezrukova|Katerina Shpitsa,Karen Oganesyan,woman director,a gift with a character 2014 children comedy woman director mikhail galustyan fyodor bondarchuk ekaterina klimova nikolay valuev irina bezrukova katerina shpitsa karen oganesyan,,3.535806655883789,0,3.535806655883789
172087,Mixed Feelings (2014),Comedy,4162132,295823.0,Aleksandr Revva|Pavel Derevyanko|Tatyana Kosmacheva|Maksim Konovalov|Yuriy Kuznetsov|Aleksandra Nazarova,Georgy Malkov,,mixed feelings 2014 comedy  aleksandr revva pavel derevyanko tatyana kosmacheva maksim konovalov yuriy kuznetsov aleksandra nazarova georgy malkov,,3.535806655883789,0,3.535806655883789
172089,Scandal: Sex@students.edu (2001),,224084,348858.0,Regina Russell Banali,,,scandal sex students edu 2001   regina russell banali ,,3.535806655883789,0,3.535806655883789
172091,8 New Dates (2015),Comedy Romance,4230876,309739.0,Vladimir Zelenskiy|Oksana Akinshina|Mikhail Galustyan|Anastasiya Zadorozhnaya|Polina Maksimova,Marius Balchunas,acting actors husband russian script,8 new dates 2015 comedy romance acting actors husband russian script vladimir zelenskiy oksana akinshina mikhail galustyan anastasiya zadorozhnaya polina maksimova marius balchunas,,3.535806655883789,0,3.535806655883789
172093,The Dawns Here Are Quiet (2015),Drama War,4629032,338517.0,Pyotr Fyodorov|Anastasiya Mikulchina|Evgenia Malakhova|Agniya Kuznetsova|Sofia Lebedeva|Kristina Asmus,Renat Davletyarov,heroism ussr war,the dawns here are quiet 2015 drama war heroism ussr war pyotr fyodorov anastasiya mikulchina evgenia malakhova agniya kuznetsova sofia lebedeva kristina asmus renat davletyarov,,3.535806655883789,0,3.535806655883789
172095,Het Bombardement (2012),Drama Romance War,2363219,154972.0,Jan Smit|Roos van Erkel|Pieter van der Sman|Mike Weerts|Monic Hendrickx|Gerard Cox,Ate de Jong,arranged marriage bombing duringcreditsstinger forbidden love german occupation,het bombardement 2012 drama romance war arranged marriage bombing duringcreditsstinger forbidden love german occupation jan smit roos van erkel pieter van der sman mike weerts monic hendrickx gerard cox ate de jong,,3.535806655883789,0,3.535806655883789
172097,Peasants (1981),Drama,133108,260584.0,Aleksandr Mikhaylov|Irina Ivanova|Pyotr Glebov|Анатолій Солоніцин|Mariya Andrianova,Iskra Babich,woman director,peasants 1981 drama woman director aleksandr mikhaylov irina ivanova pyotr glebov mariya andrianova iskra babich,,3.535806655883789,0,3.535806655883789
172099,The Republic of ShKID (1966),Children Comedy,135625,20885.0,Sergei Yursky|Yuliya Burygina|Pavel Luspekayev|Vera Titova|Lev Vajnshtejn|Viktor Perevalov,Gennadi Poloka,,the republic of shkid 1966 children comedy  sergei yursky yuliya burygina pavel luspekayev vera titova lev vajnshtejn viktor perevalov gennadi poloka,,3.535806655883789,0,3.535806655883789
172101,For the Good of Others (2010),Drama Thriller,1043800,53739.0,Belén Rueda|Clara Lago|Angie Cepeda|Eduardo Noriega|Carlos Leal|Marcel Borràs,Oskar Santos,,for the good of others 2010 drama thriller  bel n rueda clara lago angie cepeda eduardo noriega carlos leal marcel borr s oskar santos,,3.535806655883789,0,3.535806655883789
172103,Courier to the East (1991),Action,2365172,395914.0,Blu Aruag|Vladimir Borodin|David Gabarayev|Sergei Priselkov|Nurberdy Allaberdyyev|Sapar Odayev,Aleksandr Basaev|Murat Dzhusoyty,,courier to the east 1991 action  blu aruag vladimir borodin david gabarayev sergei priselkov nurberdy allaberdyyev sapar odayev aleksandr basaev murat dzhusoyty,,3.535806655883789,0,3.535806655883789
172105,Vysotsky: Thank God I'm Alive (2011),Drama,2116974,79733.0,Sergei Bezrukov|Andrey Smolyakov|Oksana Akinshina|Ivan Urgant|Maksim Leonidov|Andrei Panin,Pyotr Buslov,,vysotsky thank god i m alive 2011 drama  sergei bezrukov andrey smolyakov oksana akinshina ivan urgant maksim leonidov andrei panin pyotr buslov,,3.535806655883789,0,3.535806655883789
172107,As the Gods Will (2014),Horror Thriller,3354222,241863.0,Sota Fukushi|Ryunosuke Kamiki|Hirona Yamazaki|Mio Yuki|Jingi Irie|Shota Sometani,Takashi Miike,game japanese high school blood splatters,as the gods will 2014 horror thriller game japanese high school blood splatters sota fukushi ryunosuke kamiki hirona yamazaki mio yuki jingi irie shota sometani takashi miike,,3.535806655883789,0,3.535806655883789
172109,"Ashley Madison: Sex, Lies and Cyber Attacks (2016)",Documentary,6798722,438635.0,,,,ashley madison sex lies and cyber attacks 2016 documentary   ,,3.535806655883789,0,3.535806655883789
172111,Walking Tall: Lone Justice (2007),Action Crime Drama Thriller,804551,9990.0,Kevin Sorbo|Yvette Nipar|Elizabeth Barondes|Rodrigo De la Rosa|Haley Ramm|Gail Cronauer,Tripp Reed,dallas,walking tall lone justice 2007 action crime drama thriller dallas kevin sorbo yvette nipar elizabeth barondes rodrigo de la rosa haley ramm gail cronauer tripp reed,,3.535806655883789,0,3.535806655883789
172113,The Sea Wolf (2009),,1215482,131039.0,Sebastian Koch|Neve Campbell|Tim Roth|Stephen Campbell Moore|Andrew Jackson|Tobias Schenke,Mike Barker,,the sea wolf 2009   sebastian koch neve campbell tim roth stephen campbell moore andrew jackson tobias schenke mike barker,,3.535806655883789,0,3.535806655883789
172115,The Medici: Godfathers of the Renaissance (2004),Documentary,392433,454229.0,,,florence medici miniseries renaissance,the medici godfathers of the renaissance 2004 documentary florence medici miniseries renaissance  ,,3.535806655883789,0,3.535806655883789
172117,The Comedian (2016),Comedy,1967614,369524.0,Robert De Niro|Leslie Mann|Danny DeVito|Edie Falco|Harvey Keitel|Charles Grodin,Taylor Hackford,aging insult robert de niro stand up comedy comedian,the comedian 2016 comedy aging insult robert de niro stand up comedy comedian robert de niro leslie mann danny devito edie falco harvey keitel charles grodin taylor hackford,,3.535806655883789,0,3.535806655883789
172119,Monolith (2016),Drama Thriller,4711924,408381.0,Katrina Bowden|Jay Hayden|Damon Dayoub|Katherine Kelly Lang|David H. Stevens|Brandon Jones,Ivan Silvestrini,car family relationships mother parent relationship,monolith 2016 drama thriller car family relationships mother parent relationship katrina bowden jay hayden damon dayoub katherine kelly lang david h stevens brandon jones ivan silvestrini,,3.535806655883789,0,3.535806655883789
172121,After the Reality (2016),Children Comedy Drama,3794392,416987.0,Matthew Morrison|Sarah Chalke|Jon Dore|Laura Bell Bundy|Jane Lynch|Juan Pablo Di Pace,David Anderson,cabin contestant death of father estranged sister,after the reality 2016 children comedy drama cabin contestant death of father estranged sister matthew morrison sarah chalke jon dore laura bell bundy jane lynch juan pablo di pace david anderson,,3.535806655883789,0,3.535806655883789
172123,Godspeed (2016),Comedy Crime Drama Thriller,5952306,411005.0,Michael Hui|Leon Dai|Tou Chung-Hua|Matt Wu Zhong-Tian|Na-Do,Chung Mong-Hong,drugs taxi,godspeed 2016 comedy crime drama thriller drugs taxi michael hui leon dai tou chung hua matt wu zhong tian na do chung mong hong,,3.535806655883789,0,3.535806655883789
172125,Dark Exorcism (2015),,3921348,416127.0,Grace Folsom|Lynn Justinger|Fiona Horrigan|Catherine Cobb Ryan|Kayla Leasure|William Maloney,David Spaltro,exorcism,dark exorcism 2015  exorcism grace folsom lynn justinger fiona horrigan catherine cobb ryan kayla leasure william maloney david spaltro,,3.535806655883789,0,3.535806655883789
172127,Dusk (2016),Drama Thriller,3868978,340215.0,John McGlothlin|Ford D|Juliana Harkavy|Todd Litzinger|Ron Kidd|Carter Bratton,Michael Maney,alzheimer's disease blackmail cabin father-in-law kidnapping,dusk 2016 drama thriller alzheimer s disease blackmail cabin father in law kidnapping john mcglothlin ford d juliana harkavy todd litzinger ron kidd carter bratton michael maney,,3.535806655883789,0,3.535806655883789
172129,Dark Heart AKA Wagstaffe (2016),Crime Drama,5866284,425488.0,Tom Riley|Tom Brooke|Miranda Raison|Christopher Fulford|Charlotte Riley|Simone Kirby,Colin Teague,,dark heart aka wagstaffe 2016 crime drama  tom riley tom brooke miranda raison christopher fulford charlotte riley simone kirby colin teague,,3.535806655883789,0,3.535806655883789
172131,The Axe Murders of Villisca (2017),Horror,3320500,401065.0,Robert Adamson|Alex Frnka|Conchata Ferrell|Jon Gries|Sean Whalen|Jarrett Sleeper,Tony E. Valenzuela,1910s ax murder bad frustrating gay,the axe murders of villisca 2017 horror 1910s ax murder bad frustrating gay robert adamson alex frnka conchata ferrell jon gries sean whalen jarrett sleeper tony e valenzuela,,3.535806655883789,0,3.535806655883789
172133,Another Year (2014),Drama,3508808,255898.0,Aleksey Filimonov|Nadezhda Lumpova|Olga Aksyonova|Yevgeni Syty,Oksana Bychkova,,another year 2014 drama  aleksey filimonov nadezhda lumpova olga aksyonova yevgeni syty oksana bychkova,,3.535806655883789,0,3.535806655883789
172135,Petersburg: Only for Love (2016),Comedy Drama Romance,5789664,424145.0,Renata Litvinova|Anna Mikhalkova|Nadezhda Markina|Anna Ukolova|Polina Kutepova|Svetlana Kamynina,Aksinya Gog|Natalia Nazarova,st. petersburg russia,petersburg only for love 2016 comedy drama romance st petersburg russia renata litvinova anna mikhalkova nadezhda markina anna ukolova polina kutepova svetlana kamynina aksinya gog natalia nazarova,,3.535806655883789,0,3.535806655883789
172137,Pioneer Heroes (2015),Drama,4384398,347786.0,Natalya Kudryashova|Dariya Moroz|Aleksey Mitin|Yuriy Kuznetsov,Natalya Kudryashova,fulfillment unhappiness woman director,pioneer heroes 2015 drama fulfillment unhappiness woman director natalya kudryashova dariya moroz aleksey mitin yuriy kuznetsov natalya kudryashova,,3.535806655883789,0,3.535806655883789
172139,Two Days (2011),Drama Romance,1945081,77185.0,Fyodor Bondarchuk|Kseniya Rappoport|Boris Kamorzin|Boris Khlebnikov|Anna Mikhalkova|Irina Rozanova,Avdotya Smirnova,,two days 2011 drama romance  fyodor bondarchuk kseniya rappoport boris kamorzin boris khlebnikov anna mikhalkova irina rozanova avdotya smirnova,,3.535806655883789,0,3.535806655883789
172141,Monster a-Go Go (1965),Horror Sci-Fi,59464,31119.0,Phil Morton|Henry Hite|Peter M. Thompson|June Travis|Aviva Crane|Stu Taylor,Herschell Gordon Lewis|Bill Rebane,alien astronaut edited from unfinished film giant independent film,monster a go go 1965 horror sci fi alien astronaut edited from unfinished film giant independent film phil morton henry hite peter m thompson june travis aviva crane stu taylor herschell gordon lewis bill rebane,,3.535806655883789,0,3.535806655883789
172143,Bugs (2016),Documentary,5497906,390293.0,Ben Reade,Andreas Johnsen,bugs environmentalism food sustainable,bugs 2016 documentary bugs environmentalism food sustainable ben reade andreas johnsen,,3.535806655883789,0,3.535806655883789
172145,Istanbul Tales (2005),Drama,421625,30633.0,Erdem Akakce|Azra Akın|Erkan Can|Şevket Çoruh|Altan Erkekli|Nejat İşler,,,istanbul tales 2005 drama  erdem akakce azra ak n erkan can evket oruh altan erkekli nejat i ler ,,3.535806655883789,0,3.535806655883789
172147,Delisin (1975),,976030,447091.0,Necla Nazır|Tarık Akan|Adile Naşit|Hulusi Kentmen|Ali Şen|Ayşen Gruda,Ergin Orbey,,delisin 1975   necla naz r tar k akan adile na it hulusi kentmen ali en ay en gruda ergin orbey,,3.535806655883789,0,3.535806655883789
172149,Back to You and Me (2005),Drama Romance,419816,130300.0,Lisa Hartman|Dale Midkiff|Rue McClanahan,David S. Cass Sr.,,back to you and me 2005 drama romance  lisa hartman dale midkiff rue mcclanahan david s cass sr,,3.535806655883789,0,3.535806655883789
172151,The Shocking Miss Pilgrim (1947),Comedy Romance,39819,111042.0,Betty Grable|Dick Haymes|Anne Revere|Allyn Joslyn|Gene Lockhart|Elizabeth Patterson,George Seaton,,the shocking miss pilgrim 1947 comedy romance  betty grable dick haymes anne revere allyn joslyn gene lockhart elizabeth patterson george seaton,,3.535806655883789,0,3.535806655883789
172153,Blackout (2015),Documentary,4284046,416951.0,Charlie Durkin,Callie T. Wiser,biography history,blackout 2015 documentary biography history charlie durkin callie t wiser,,3.535806655883789,0,3.535806655883789
172155,Women vs. Men (2015),Comedy,4464702,338227.0,Roman Yunusov|Aleksandr Golovin|Natalya Rudova|Tair Mamedov,Tair Mamedov,,women vs men 2015 comedy  roman yunusov aleksandr golovin natalya rudova tair mamedov tair mamedov,,3.535806655883789,0,3.535806655883789
172157,Love and the City 3 (2013),Comedy,2739884,252034.0,Vera Brezhneva|Anastasiya Zadorozhnaya|Vladimir Zelenskiy|Filipp Kirkorov|Aleksey Chadov|Svetlana Khodchenkova,Marius Balchunas|David Dodson,city love,love and the city 3 2013 comedy city love vera brezhneva anastasiya zadorozhnaya vladimir zelenskiy filipp kirkorov aleksey chadov svetlana khodchenkova marius balchunas david dodson,,3.535806655883789,0,3.535806655883789
172159,Sorceress (2017),Drama Fantasy Horror,4565668,444707.0,,,artist mental health russia spirituality woman director,sorceress 2017 drama fantasy horror artist mental health russia spirituality woman director  ,,3.535806655883789,0,3.535806655883789
172161,"King, Queen, Knave (1972)",Comedy Mystery,68806,198646.0,John Moulder-Brown|David Niven|Gina Lollobrigida|Mario Adorf|Barbara Valentin|Elma Karlowa,Jerzy Skolimowski,,king queen knave 1972 comedy mystery  john moulder brown david niven gina lollobrigida mario adorf barbara valentin elma karlowa jerzy skolimowski,,3.535806655883789,0,3.535806655883789
172163,The Last Adventure (1967),Adventure Drama Romance,61376,11396.0,Lino Ventura|Alain Delon|Joanna Shimkus|Serge Reggiani|Odile Poisson|Hans Meyer,Robert Enrico,africa dragster paris pilot treasure,the last adventure 1967 adventure drama romance africa dragster paris pilot treasure lino ventura alain delon joanna shimkus serge reggiani odile poisson hans meyer robert enrico,,3.535806655883789,0,3.535806655883789
172165,Mister Designer (1988),Drama Fantasy Mystery,157713,274991.0,Viktor Avilov|Anna Demyanenko|Mikhail Kozakov|Ivan Krasko|Valentina Malakhiyeva,Oleg Teptsov,,mister designer 1988 drama fantasy mystery  viktor avilov anna demyanenko mikhail kozakov ivan krasko valentina malakhiyeva oleg teptsov,,3.535806655883789,0,3.535806655883789
172167,A Long and Happy Life (2013),Drama,2650954,160124.0,Alexander Yatsenko|Anna Kotova|Yevgeni Syty|Gleb Puskepalis,Boris Khlebnikov,,a long and happy life 2013 drama  alexander yatsenko anna kotova yevgeni syty gleb puskepalis boris khlebnikov,,3.535806655883789,0,3.535806655883789
